gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;Gene_name;GeneID;orgdb_symbol;orgdb_old_MXAN;orgdb_Name
WP_002634858.1;387,927830245554;0,763599090070225;0,189050277369637;4,03913234455198;5,36492894958145e-05;0,000156786442770712;MXAN_RS13125;41360087;MXAN_RS13125;MXAN_2709;XRE family transcriptional regulator
WP_002635080.1;4401,35623236448;-0,897561044986013;0,238252829461105;-3,76726289889683;0,000165047168096401;0,000444167115116573;MXAN_RS14110;41360281;MXAN_RS14110;MXAN_2913;DNA-binding protein
WP_002635502.1;2206,41152034356;-1,62419510905708;0,214775399592257;-7,56229583155496;3,96016428623701e-14;3,36664735667149e-13;MXAN_RS06955;41358880;MXAN_RS06955;MXAN_1434;HU family DNA-binding protein
WP_002635980.1;12510,5663884675;-0,840675874302823;0,266598880307551;-3,15333610303619;0,00161415841139081;0,00363322621382637;MXAN_RS03255;41358147;MXAN_RS03255;MXAN_0672;cold-shock protein
WP_002636238.1;2398,42365801882;3,49987973505411;0,359981634514595;9,72238414266162;2,42046599317801e-22;4,31454569912994e-21;MXAN_RS01960;41357897;MXAN_RS01960;MXAN_0403;ATP synthase F0 subunit C
WP_002636478.1;2309,48808538938;1,13502456585849;0,161134260423977;7,04396794866596;1,86841140529171e-12;1,38429452832283e-11;MXAN_RS19610;41361364;MXAN_RS19610;MXAN_4033;hypothetical protein
WP_002636551.1;6786,94664839251;0,937317093370567;0,257790672224871;3,63596202019654;0,000276945136662338;0,000714561556890259;MXAN_RS19910;41361424;MXAN_RS19910;MXAN_4095;hypothetical protein
WP_002636698.1;11445,5479070249;-0,158576812926007;0,25463887241929;-0,62275178734256;0,53344764529798;0,612411934898009;MXAN_RS22505;41361936;MXAN_RS22505;MXAN_4636;hypothetical protein
WP_002636699.1;13057,3299191691;0,398687580830325;0,327547832925404;1,21718888282531;0,223532359000708;0,295679846904787;MXAN_RS22510;41361937;MXAN_RS22510;MXAN_4637;polymer-forming cytoskeletal protein
WP_002636736.1;256,618385813032;-0,66000185497769;0,212577806035328;-3,10475428873325;0,00190437152604504;0,00422761553036649;MXAN_RS22690;41361973;MXAN_RS22690;MXAN_4673;MaoC family dehydratase
WP_002637061.1;19,3294060634992;0,425045276338559;0,404065018656733;1,05192297455388;0,292834890250169;0,371420841095806;MXAN_RS11845;41359832;fliQ;MXAN_2448;EscS/YscS/HrcS family type III secretion system export apparatus protein
WP_002637270.1;3892,86680631876;0,546579299121416;0,194553740304824;2,8094001084998;0,00496339192406778;0,0101019803095437;MXAN_RS09340;41359340;MXAN_RS09340;MXAN_1926;dynein regulation protein LC7
WP_002637381.1;17616,3775813216;2,60954628455234;0,200582927254076;13,009812551229;1,07605715361852e-38;6,92750969480037e-37;MXAN_RS15970;41360648;MXAN_RS15970;MXAN_3295;30S ribosomal protein S12
WP_002637840.1;3793,50959845106;1,67436173804584;0,267363787801882;6,26248510245729;3,78890084588065e-10;2,25127253665185e-09;MXAN_RS36250;41364645;MXAN_RS36250;MXAN_7512;50S ribosomal protein L34
WP_002638649.1;1632,22521116865;0,220129374718182;0,175506418089756;1,25425256303508;0,209750220042548;0,280244551501538;MXAN_RS21170;41361673;MXAN_RS21170;No old locus tag;TIGR04563 family protein
WP_002639025.1;1006,60745847625;-1,08998539850806;0,258505186662476;-4,2164933422834;2,48130609547997e-05;7,64925184524765e-05;MXAN_RS12210;41359905;MXAN_RS12210;MXAN_2528;TIGR02266 family protein
WP_002639318.1;89,0933871718009;-0,149816562325333;0,405490792675864;-0,369469701979377;0,711777652419215;0,770830902040146;MXAN_RS07885;41359066;MXAN_RS07885;No old locus tag;hypothetical protein
WP_002639616.1;63792,8531340464;2,65145996245562;0,190253402512916;13,9364654057927;3,80313566707318e-44;3,65486849396554e-42;MXAN_RS18405;41361125;MXAN_RS18405;MXAN_3793;30S ribosomal protein S1
WP_002639669.1;10531,259780205;-0,228036631616467;0,241811767633047;-0,943033640788383;0,345663696073153;0,42619858100801;MXAN_RS17445;41360942;MXAN_RS17445;MXAN_3596;integration host factor subunit alpha
WP_002639727.1;2128,6415530528;0,217192142661931;0,211885698535654;1,02504389943705;0,305342474384049;0,384344333265116;MXAN_RS14425;41360341;MXAN_RS14425;MXAN_2978;5-formyltetrahydrofolate cyclo-ligase
WP_002640434.1;2087,33710047296;2,45940826099293;0,197003400212795;12,4840904184211;9,11793747233066e-36;4,76071207708855e-34;MXAN_RS23760;41362184;MXAN_RS23760;MXAN_4894;molecular chaperone GroES
WP_002640507.1;633,718937532301;2,17159791518069;0,216140933673066;10,0471385881281;9,45736538526736e-24;1,97206886382729e-22;MXAN_RS15285;41360513;MXAN_RS15285;MXAN_3154;1%2C4-dihydroxy-2-naphthoyl-CoA synthase
WP_002640579.1;579,59886309307;-0,108640212074022;0,28540225071995;-0,380656465742539;0,70345817634774;0,763899704843738;MXAN_RS16985;41360850;MXAN_RS16985;No old locus tag;ribbon-helix-helix domain-containing protein
WP_002640911.1;58,9503327116906;-0,0862687167001244;0,299264531504032;-0,28826909846803;0,773140759455309;0,822244807690161;MXAN_RS35515;41364500;MXAN_RS35515;MXAN_7339;hypothetical protein
WP_002640925.1;500,032670865847;0,33662943049576;0,195180543137057;1,7247079298236;0,0845801212480653;0,127756442823672;MXAN_RS11885;41359840;MXAN_RS11885;MXAN_2457;hypothetical protein
WP_011550153.1;1177,2047537387;0,872431811117513;0,170450345368272;5,1183927450106;3,08150394629218e-07;1,2474635328366e-06;MXAN_RS00015;41357509;MXAN_RS00015;MXAN_0001;chromosomal replication initiator protein DnaA
WP_011550154.1;203,688986778549;0,664170927835181;0,266311900592164;2,49395887438131;0,0126327180075993;0,02345116268432;MXAN_RS00020;41357510;MXAN_RS00020;MXAN_0002;hypothetical protein
WP_011550155.1;277,62807524215;0,433617350292668;0,279355115203705;1,55220837813002;0,120612372072316;0,174586474396753;MXAN_RS00025;41357511;MXAN_RS00025;MXAN_0003;CBS domain-containing protein
WP_011550156.1;47,6742419752127;0,631224581541447;0,288640572306906;2,18688792256924;0,0287507068148084;0,0489966427368272;MXAN_RS00030;41357512;MXAN_RS00030;MXAN_0004;DUF2267 domain-containing protein
WP_011550157.1;42,8234333613168;-0,626272850306949;0,306053638381082;-2,04628461082742;0,0407283768977068;0,066848977031855;MXAN_RS00035;41357513;MXAN_RS00035;MXAN_0005;hypothetical protein
WP_011550159.1;88,7351019843143;1,3168779799796;0,251744743716833;5,23100486841089;1,68591068926084e-07;7,07997072861852e-07;MXAN_RS00055;41357517;MXAN_RS00055;MXAN_0009;MFS transporter
WP_011550160.1;487,358463968572;-1,49357913714635;0,179738888092441;-8,30971612764284;9,59312832025022e-17;1,03771670296214e-15;MXAN_RS00060;41357518;MXAN_RS00060;MXAN_0010;capsular polysaccharide biosynthesis protein CapA
WP_011550162.1;141,482831318916;-0,0992834578794884;0,247144618667754;-0,401722110781458;0,687888550213893;0,75109319553241;MXAN_RS00070;41357520;MXAN_RS00070;MXAN_0013;hypothetical protein
WP_011550163.1;20,6440539212795;2,24374112175538;0,498946128029744;4,49696068514559;6,89317280078697e-06;2,31085080091094e-05;MXAN_RS00075;41357521;MXAN_RS00075;MXAN_0014;SAM-dependent methyltransferase
WP_011550164.1;48,4057511638986;-0,869822240225396;0,337082779489555;-2,58044104638798;0,00986742025918034;0,018753471980116;MXAN_RS00080;41357522;MXAN_RS00080;MXAN_0015;type II toxin-antitoxin system HipA family toxin
WP_011550165.1;219,287757938296;-1,23476174358661;0,214914021849842;-5,74537544343815;9,17172511317252e-09;4,54202458741202e-08;MXAN_RS00085;41357523;MXAN_RS00085;MXAN_0016;esterase
WP_011550166.1;539,670581902472;-0,0632556525886017;0,192930172438628;-0,327868118237045;0,743011380409762;0,796461115987251;MXAN_RS00090;41357524;MXAN_RS00090;MXAN_0017;glutathione synthase
WP_011550168.1;97,4455818781774;-1,83362444444279;0,330024564687856;-5,55602412861924;2,75988737681785e-08;1,29334368874058e-07;MXAN_RS00110;41357528;MXAN_RS00110;MXAN_0019;tenascin-X
WP_011550169.1;43,9413679465162;-0,698577904814569;0,310349627169554;-2,25093843735444;0,0243894368167561;0,0423367422858403;MXAN_RS00115;41357529;MXAN_RS00115;MXAN_0020;DUF429 domain-containing protein
WP_011550171.1;581,628005666551;-1,04691551279305;0,212716049103908;-4,92165737941878;8,5814352731262e-07;3,26656126843283e-06;MXAN_RS00125;41357531;MXAN_RS00125;MXAN_0022;DUF2807 domain-containing protein
WP_011550173.1;1738,47747504957;0,595491773125209;0,171308971644254;3,47612718358866;0,000508710975054557;0,00124889391913616;MXAN_RS00135;41357533;MXAN_RS00135;MXAN_0024;ribonuclease R
WP_011550174.1;448,774605649151;0,53468951597131;0,204954812730224;2,60881659156307;0,00908559242895528;0,017432454686459;MXAN_RS00140;41357534;MXAN_RS00140;MXAN_0025;hypothetical protein
WP_011550175.1;65,7685441474679;-0,143235442993825;0,263457212738775;-0,543676301380471;0,586664243231864;0,660694734522841;MXAN_RS00145;41357535;MXAN_RS00145;MXAN_0026;hypothetical protein
WP_011550176.1;263,787723445594;-0,0424426005329668;0,197039315555287;-0,215401684751884;0,829454156593176;0,868072997533041;MXAN_RS00150;41357536;MXAN_RS00150;MXAN_0027;hypothetical protein
WP_011550178.1;2612,23264411223;-0,416182607678535;0,166819354968769;-2,49481007618361;0,0126024563620968;0,0234080919151439;MXAN_RS00160;41357538;MXAN_RS00160;MXAN_0029;hypothetical protein
WP_011550179.1;1605,21742571947;-0,0772270597426407;0,17226528135728;-0,448303100509677;0,653934463301547;0,721384033630438;MXAN_RS00165;41357539;MXAN_RS00165;MXAN_0030;NYN domain-containing protein
WP_011550180.1;1836,20801321494;1,45441646012463;0,31541198377542;4,61116423895996;4,00420008152156e-06;1,39160643294389e-05;MXAN_RS00170;41357540;MXAN_RS00170;MXAN_0031;hypothetical protein
WP_011550181.1;54,5301049024536;0,497147743092345;0,282783833414168;1,75804867304496;0,0787392279430883;0,11994482437184;MXAN_RS00175;41357541;MXAN_RS00175;MXAN_0032;hypothetical protein
WP_011550182.1;102,206518111914;-0,218071608984345;0,238956708583451;-0,912598814559699;0,361453578025223;0,442867456741547;MXAN_RS00180;41357542;MXAN_RS00180;MXAN_0033;hypothetical protein
WP_011550183.1;175,087333820429;-0,913179276933404;0,233578969304216;-3,90950983152968;9,2483591606414e-05;0,000259525474372464;MXAN_RS00185;41357543;MXAN_RS00185;MXAN_0034;haloacid dehalogenase
WP_011550184.1;8,7024263732868;-4,12794194174087;0,962228016990638;-4,28998311091687;1,78686706469069e-05;5,64762416871495e-05;MXAN_RS00190;41357544;MXAN_RS00190;MXAN_0035;aliphatic sulfonate ABC transporter substrate-binding protein
WP_011550188.1;102,916534123285;0,557398669213938;0,309518560443892;1,80085700972036;0,0717254204576966;0,110273884316018;MXAN_RS00210;41357548;MXAN_RS00210;MXAN_0039;hypothetical protein
WP_011550189.1;22,8383592353877;-0,258087257081004;0,392930281826085;-0,656827098898007;0,51129209759655;0,592516235435638;MXAN_RS00215;41357549;MXAN_RS00215;MXAN_0040;glucose dehydrogenase
WP_011550190.1;125,041498069334;-0,316386523243708;0,22451685997677;-1,40918825996606;0,158779508269344;0,221516288519676;MXAN_RS00220;41357550;MXAN_RS00220;MXAN_0041;glycoside hydrolase family 15 protein
WP_011550191.1;305,517349268576;-1,08309576069535;0,189618505915882;-5,71197286606526;1,11673897193095e-08;5,47309395630016e-08;MXAN_RS00225;41357551;MXAN_RS00225;MXAN_0042;hypothetical protein
WP_011550192.1;128,204406863359;-1,47212105095655;0,241326261189538;-6,10012786714638;1,05983648663488e-09;5,99128366826589e-09;MXAN_RS00230;41357552;MXAN_RS00230;MXAN_0043;hypothetical protein
WP_011550193.1;732,527972527257;-1,24814061341422;0,314268996292209;-3,97156775927617;7,14011852267136e-05;0,000204607285755548;MXAN_RS00235;41357553;MXAN_RS00235;MXAN_0044;DUF4150 domain-containing protein
WP_011550194.1;975,395636677285;-0,331909553845381;0,193377352534583;-1,71638275886533;0,0860920100608339;0,129715091732195;MXAN_RS00240;41357554;MXAN_RS00240;MXAN_0045;hypothetical protein
WP_011550196.1;873,167010635762;-0,291692239290817;0,238310496329744;-1,22400080476191;0,220951923944535;0,292792207769027;MXAN_RS00250;41357556;MXAN_RS00250;MXAN_0047;hypothetical protein
WP_011550197.1;213,351032164982;-0,848019694023091;0,208687424041811;-4,06358791343932;4,8324109593518e-05;0,000141986226478045;MXAN_RS00255;41357557;MXAN_RS00255;MXAN_0048;hypothetical protein
WP_011550198.1;737,651231270138;-0,665176896555426;0,261843741163291;-2,5403582060058;0,0110738986537786;0,0208078838121864;MXAN_RS00260;41357558;MXAN_RS00260;MXAN_0049;hypothetical protein
WP_011550199.1;5263,92491830665;-0,577047507403671;0,249602369810328;-2,31186710223211;0,0207850081467847;0,036763240603182;MXAN_RS00265;41357559;MXAN_RS00265;MXAN_0050;hypothetical protein
WP_011550200.1;55,4321116400887;-0,981744454221178;0,302593464806372;-3,24443376478534;0,00117684383598735;0,00271242665152316;MXAN_RS00270;41357560;MXAN_RS00270;MXAN_0051;hypothetical protein
WP_011550201.1;109,799725031076;-0,675449844397118;0,26603948124722;-2,53890828996712;0,0111198968202769;0,0208883954150867;MXAN_RS00275;41357561;MXAN_RS00275;MXAN_0052;DUF2169 domain-containing protein
WP_011550203.1;159,044722729646;-2,90126102159604;0,306482816291398;-9,46630893275782;2,89907063558695e-21;4,74660182335236e-20;MXAN_RS00285;41357563;MXAN_RS00285;MXAN_0054;hypothetical protein
WP_011550204.1;200,502273091164;-0,533335016760676;0,198324383758955;-2,68920546557148;0,00716223202750382;0,0140677608336427;MXAN_RS00290;41357564;MXAN_RS00290;MXAN_0055;DUF2183 domain-containing protein
WP_011550205.1;273,957453639492;-1,91296333650418;0,213845095288078;-8,94555628655947;3,70081004626875e-19;5,22129179081023e-18;MXAN_RS00295;41357565;ppk1;MXAN_0056;polyphosphate kinase 1
WP_011550206.1;1982,08482995391;-0,912611623294526;0,267433076510848;-3,41248597668324;0,000643732389406221;0,00155296420735538;MXAN_RS00300;41357566;MXAN_RS00300;MXAN_0057;hypothetical protein
WP_011550207.1;206,682324739305;-0,081332093772982;0,197474576637898;-0,411861086919142;0,680441243956091;0,744187017759004;MXAN_RS00305;41357567;MXAN_RS00305;MXAN_0058;hypothetical protein
WP_011550208.1;103,385241102431;-2,17497754286017;0,268373662483375;-8,10428833714226;5,30551468599803e-16;5,34663645636063e-15;MXAN_RS00310;41357568;MXAN_RS00310;MXAN_0059;hypothetical protein
WP_011550209.1;121,456273665386;0,316678827498512;0,25614804333886;1,23631171790594;0,216342717098266;0,287431087372992;MXAN_RS00315;41357569;MXAN_RS00315;MXAN_0060;PAS domain S-box protein
WP_011550210.1;28,6996739146008;-1,23606517807665;0,398957851955504;-3,0982349940427;0,00194676993676388;0,0043087554908816;MXAN_RS00320;41357570;MXAN_RS00320;MXAN_0061;MBL fold metallo-hydrolase
WP_011550212.1;99,0974056500655;-0,0812659388339497;0,23463076943011;-0,346356699214408;0,729074662518695;0,785075363293515;MXAN_RS00330;41357572;MXAN_RS00330;MXAN_0063;TIGR02266 family protein
WP_011550213.1;169,725655737556;0,553994487364787;0,207047404547157;2,67568911852073;0,00745757851321051;0,0145830737602769;MXAN_RS00335;41357573;MXAN_RS00335;MXAN_0064;RtcB family protein
WP_011550217.1;463,169925010055;-0,636805395002541;0,20223743403386;-3,14880080458262;0,00163941902153707;0,00368633012268984;MXAN_RS00355;41357577;MXAN_RS00355;MXAN_0070;serine/threonine protein kinase
WP_011550218.1;73,3251888511644;2,05459022897067;0,317036737936222;6,48060613525486;9,13548643147138e-11;5,76378787127371e-10;MXAN_RS00360;41357578;MXAN_RS00360;MXAN_0071;DUF4142 domain-containing protein
WP_011550219.1;72,2066187611873;1,64305738620025;0,351535629655256;4,67394268914239;2,95471815343105e-06;1,04606172319281e-05;MXAN_RS00365;41357579;MXAN_RS00365;MXAN_0072;PaaI family thioesterase
WP_011550220.1;23,2977059740261;1,51365508775511;0,440930946587386;3,43286199226917;0,000597246018434103;0,00145226928794886;MXAN_RS00370;41357580;MXAN_RS00370;MXAN_0073;PaaI family thioesterase
WP_011550221.1;22,7564596813201;-0,58126522929538;0,385724020424281;-1,50694589529584;0,131824526062648;0,188755869644011;MXAN_RS00375;41357581;MXAN_RS00375;MXAN_0074;hypothetical protein
WP_011550223.1;47,8223701368838;-0,339634928825592;0,309339492537841;-1,09793588280373;0,272232487870185;0,34963657312942;MXAN_RS00385;41357583;MXAN_RS00385;MXAN_0076;appr-1-p processing domain-containing protein
WP_011550224.1;65,9575736934943;0,334070451191017;0,276061992801688;1,21012837660344;0,226229636003871;0,298828555981872;MXAN_RS00390;41357584;MXAN_RS00390;MXAN_0077;hypothetical protein
WP_011550225.1;53,5596493374437;-0,999883631717116;0,300932113934723;-3,32262189848573;0,000891756986361268;0,00210585490618289;MXAN_RS00395;41357585;MXAN_RS00395;MXAN_0078;KR domain-containing protein
WP_011550226.1;57,9825965115452;-0,211925644455018;0,360001093468948;-0,588680557641967;0,556075582641659;0,633283010930452;MXAN_RS00400;41357586;MXAN_RS00400;MXAN_0079;TetR/AcrR family transcriptional regulator
WP_011550227.1;494,63361684354;-0,0675103577607033;0,211571534420011;-0,319089985076547;0,749658277781714;0,802606684268426;MXAN_RS00405;41357587;MXAN_RS00405;MXAN_0080;DUF1446 domain-containing protein
WP_011550228.1;425,078007713663;-0,174669247784644;0,183640489694035;-0,95114780011566;0,341529352573994;0,421806879664398;MXAN_RS00410;41357588;MXAN_RS00410;MXAN_0081;acetyl-CoA carboxylase carboxyltransferase subunit
WP_011550229.1;1876,34210883833;0,0965795670591551;0,212073976640478;0,455405083589692;0,648817838686909;0,716812910418676;MXAN_RS00415;41357589;MXAN_RS00415;MXAN_0082;acetyl-CoA carboxylase biotin carboxylase subunit
WP_011550230.1;395,0576815694;-2,43085475115787;0,228909012855328;-10,6193055521767;2,42357347823464e-26;6,27762333366169e-25;MXAN_RS00420;41357590;MXAN_RS00420;MXAN_0083;hypothetical protein
WP_011550231.1;808,565153695175;-2,43081883147975;0,248214992671841;-9,79319905423069;1,20424237745589e-22;2,21200310385319e-21;MXAN_RS00425;41357591;MXAN_RS00425;MXAN_0084;hypothetical protein
WP_011550232.1;290,381267053233;-1,70493662962022;0,262404871364524;-6,49735129060077;8,17464297649556e-11;5,16740301021373e-10;MXAN_RS00430;41357592;MXAN_RS00430;MXAN_0085;hypothetical protein
WP_011550233.1;89,8953989714036;-2,10194300199514;0,285587875109265;-7,36005686932941;1,83831895196391e-13;1,48115345935269e-12;MXAN_RS00435;41357593;MXAN_RS00435;MXAN_0086;hypothetical protein
WP_011550234.1;334,065101900104;2,02807653086574;0,200989203162853;10,0904750053786;6,0874227504718e-24;1,28963898589069e-22;MXAN_RS00440;41357594;MXAN_RS00440;MXAN_0087;MFS transporter
WP_011550235.1;162,746925194156;-0,447266051503062;0,242721428043424;-1,84271349714968;0,0653708523175196;0,101802283165212;MXAN_RS00445;41357595;MXAN_RS00445;MXAN_0088;isopenicillin N synthase family oxygenase
WP_011550236.1;188,802552807839;0,63272202373112;0,220525419945988;2,86915687037843;0,0041156762045389;0,00852046484929674;MXAN_RS00450;41357596;MXAN_RS00450;MXAN_0089;glutathione S-transferase family protein
WP_011550237.1;44,9164133165636;1,68888928210414;0,349530679407166;4,83187709007016;1,35251748803097e-06;5,02158088641286e-06;MXAN_RS00455;41357597;MXAN_RS00455;MXAN_0090;TetR/AcrR family transcriptional regulator
WP_011550239.1;85,6325580093696;0,6598228364923;0,258371144131946;2,55377913315018;0,0106560827465587;0,020109887950181;MXAN_RS00465;41357599;MXAN_RS00465;MXAN_0092;multidrug efflux RND transporter permease subunit
WP_011550240.1;154,993247988708;-0,0180900248410587;0,233734597311073;-0,0773955804967246;0,938308856491494;0,953259694713513;MXAN_RS00470;41357600;MXAN_RS00470;MXAN_0093;DUF59 domain-containing protein
WP_011550241.1;1421,90203317471;0,0955815993010002;0,217092454950714;0,440280613726074;0,659733879832975;0,726331621645768;MXAN_RS00475;41357601;MXAN_RS00475;MXAN_0094;amidohydrolase
WP_011550242.1;301,476684762875;0,533746352234737;0,195129247359349;2,73534777311878;0,00623144012595393;0,0124011643082835;MXAN_RS00480;41357602;MXAN_RS00480;MXAN_0095;hybrid sensor histidine kinase/response regulator
WP_011550243.1;15,7646538861939;0,207516130539579;0,498890914548988;0,415954920179654;0,677442990584593;0,741274665109973;MXAN_RS00485;41357603;MXAN_RS00485;MXAN_0096;class I SAM-dependent methyltransferase
WP_011550244.1;62,4427682382258;-0,40819330474723;0,263606916181283;-1,5484923941317;0,121503791530259;0,175766269605692;MXAN_RS00490;41357604;MXAN_RS00490;MXAN_0097;type II toxin-antitoxin system HipA family toxin
WP_011550245.1;110,196584539575;-0,676764047596733;0,240578808620091;-2,81306591997237;0,00490715902470639;0,00999673471361846;MXAN_RS00495;41357605;MXAN_RS00495;MXAN_0098;DUF262 domain-containing protein
WP_011550247.1;1386,25312170009;-0,493924584852161;0,187837548593492;-2,62953061595308;0,00855028325133481;0,0164960512771606;MXAN_RS00500;41357606;MXAN_RS00500;MXAN_0100;peptidase M28 family protein
WP_011550248.1;175,535320807294;0,0528798070100573;0,205732423914025;0,257031954438817;0,797154105459882;0,842379103315454;MXAN_RS00505;41357607;MXAN_RS00505;MXAN_0101;hypothetical protein
WP_011550249.1;120,449809308196;-0,364494145137921;0,273502607233029;-1,33268983731247;0,182633609676549;0,249648209805235;MXAN_RS36440;41364665;MXAN_RS36440;MXAN_0102;hypothetical protein
WP_011550251.1;22,2784068793466;-0,383732422299499;0,407695752543852;-0,941222516803689;0,346590840071118;0,427182873701037;MXAN_RS00520;41357609;MXAN_RS00520;MXAN_0104;aminoglycoside phosphotransferase
WP_011550252.1;113,374994762148;-0,0428893114176197;0,22345773982492;-0,191934776800408;0,847793295902835;0,883016791750868;MXAN_RS00525;41357610;MXAN_RS00525;MXAN_0105;MFS transporter
WP_011550254.1;1002,92862593319;1,31577501956627;0,240303007948112;5,47548293632004;4,36320007979464e-08;1,98302808287308e-07;MXAN_RS00535;41357612;MXAN_RS00535;MXAN_0107;ABC transporter permease
WP_011550256.1;36,5276396453586;-3,33858322501128;0,433328080688349;-7,70451621715326;1,31339900037237e-14;1,16432470206808e-13;MXAN_RS00545;41357614;MXAN_RS00545;MXAN_0109;hypothetical protein
WP_011550257.1;298,745198069652;-0,550919942014931;0,253209243884204;-2,17574972210286;0,0295739800409866;0,0502575760255721;MXAN_RS00550;41357615;MXAN_RS00550;MXAN_0110;cardiolipin synthase B
WP_011550258.1;1099,61283022301;0,135380817509549;0,224864557481923;0,602054939318005;0,547137567719447;0,624882743979961;MXAN_RS00555;41357616;MXAN_RS00555;MXAN_0111;hypothetical protein
WP_011550259.1;536,579129670867;-0,732563239031925;0,230069458078411;-3,18409599062148;0,00145206851432847;0,00329523145739633;MXAN_RS00560;41357617;MXAN_RS00560;MXAN_0112;N-acetyltransferase
WP_011550260.1;290,696142379997;-2,17390763860512;0,213364097566252;-10,1887227673348;2,22670352050014e-24;4,92175701481214e-23;MXAN_RS00565;41357618;MXAN_RS00565;MXAN_0113;hypothetical protein
WP_011550261.1;40,9230278101485;-0,0774476517628628;0,312274237880654;-0,248011658881903;0,804125386088452;0,848258898369794;MXAN_RS00570;41357619;MXAN_RS00570;MXAN_0114;lytic transglycosylase domain-containing protein
WP_011550262.1;537,347102610336;-1,40893847138146;0,204901770977827;-6,87616541652011;6,14851019787773e-12;4,32351761634435e-11;MXAN_RS00575;41357620;MXAN_RS00575;MXAN_0115;hypothetical protein
WP_011550263.1;359,725223393865;-0,307442578051961;0,19542073120117;-1,57323420172588;0,11566459859665;0,168343273330638;MXAN_RS00580;41357621;MXAN_RS00580;MXAN_0116;ATPase AAA
WP_011550264.1;508,818532472455;-0,644087230706922;0,188387905376721;-3,4189415154807;0,000628652368608107;0,00152194007164672;MXAN_RS00585;41357622;MXAN_RS00585;MXAN_0117;serine/threonine protein kinase
