gene;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;Gene_name;GeneID;orgdb_symbol;orgdb_old_MXAN;orgdb_Name
WP_002634092.1;5453,10735851485;-1,01883176240728;0,332592182548714;-3,06330640305429;0,00218905795299295;0,0090725165641728;MXAN_RS24905;41362409;MXAN_RS24905;MXAN_5125;Crp/Fnr family transcriptional regulator
WP_002634160.1;3977,25974483858;-1,88051079935324;0,419247483273421;-4,48544326293982;7,27625073031806e-06;7,01951535913828e-05;MXAN_RS24650;41362358;MXAN_RS24650;MXAN_5074;septation protein spoVG
WP_002634235.1;11046,6704540487;1,02788947075339;0,298589046156164;3,44248887889812;0,000576387563622969;0,00296470775842677;MXAN_RS24290;41362286;MXAN_RS24290;MXAN_5002;Fe-S cluster assembly scaffold IscU
WP_002634367.1;2913,07791185446;-0,0870514935395698;0,226426584228166;-0,384457919710742;0,700639078991538;0,797024510954172;MXAN_RS27095;41362838;MXAN_RS27095;MXAN_5592;helix-turn-helix domain-containing protein
WP_002634498.1;2855,20547281719;-0,560932067964079;0,313639198762109;-1,78846289041038;0,0737013576318858;0,153509335736435;MXAN_RS27570;41362933;MXAN_RS27570;MXAN_5688;response regulator
WP_002634858.1;803,044005670719;0,630637684029123;0,235380408411824;2,67922758858397;0,00737922193102668;0,0248963207463092;MXAN_RS13125;41360087;MXAN_RS13125;MXAN_2709;XRE family transcriptional regulator
WP_002635080.1;7270,3124580933;-0,427307687539039;0,266243709693789;-1,60494942032806;0,108504936256038;0,204441162261648;MXAN_RS14110;41360281;MXAN_RS14110;MXAN_2913;DNA-binding protein
WP_002635502.1;3388,41542793009;-0,828484836859815;0,230828034009524;-3,58918638463833;0,000331711622634891;0,00186888545010187;MXAN_RS06955;41358880;MXAN_RS06955;MXAN_1434;HU family DNA-binding protein
WP_002635980.1;13154,739654935;-0,634770269001046;0,274624636735013;-2,31141050033883;0,0208101915101314;0,0582432606921208;MXAN_RS03255;41358147;MXAN_RS03255;MXAN_0672;cold-shock protein
WP_002636238.1;2380,06599375898;0,423131116332971;0,370629630997746;1,14165485148581;0,253597514441286;0,388804528128767;MXAN_RS01960;41357897;MXAN_RS01960;MXAN_0403;ATP synthase F0 subunit C
WP_002636478.1;3742,21903490269;0,437399322988021;0,317928384142047;1,3757794044353;0,168889939663989;0,284348795152742;MXAN_RS19610;41361364;MXAN_RS19610;MXAN_4033;hypothetical protein
WP_002636551.1;8430,77177880356;-0,385611532980765;0,319575675646746;-1,20663605639064;0,227572334542052;0,358852086836041;MXAN_RS19910;41361424;MXAN_RS19910;MXAN_4095;hypothetical protein
WP_002636698.1;11888,4592494629;-0,0791978322110241;0,265411505108542;-0,298396379533869;0,765400651990553;0,845782402047745;MXAN_RS22505;41361936;MXAN_RS22505;MXAN_4636;hypothetical protein
WP_002636699.1;10262,0193404515;0,0997481927708149;0,269212972027125;0,370517780104461;0,710996731153522;0,805889556068913;MXAN_RS22510;41361937;MXAN_RS22510;MXAN_4637;polymer-forming cytoskeletal protein
WP_002636736.1;761,488679946075;-0,445226635666056;0,257203981627165;-1,73102544077814;0,083447227042293;0,16849374461789;MXAN_RS22690;41361973;MXAN_RS22690;MXAN_4673;MaoC family dehydratase
WP_002637061.1;49,0242582290058;-0,256641577756049;0,336619965594649;-0,76240747426459;0,445816846715861;0,58625296963035;MXAN_RS11845;41359832;fliQ;MXAN_2448;EscS/YscS/HrcS family type III secretion system export apparatus protein
WP_002637270.1;5598,40339787993;-0,183380495576361;0,258952985864565;-0,708161348146306;0,478845065919506;0,618295531096603;MXAN_RS09340;41359340;MXAN_RS09340;MXAN_1926;dynein regulation protein LC7
WP_002637381.1;22952,6184967817;0,93810477378584;0,33067725533593;2,83691956023051;0,00455510865576273;0,0166875814188064;MXAN_RS15970;41360648;MXAN_RS15970;MXAN_3295;30S ribosomal protein S12
WP_002637840.1;3191,23632648906;0,574456732906866;0,289938089455097;1,98130826476261;0,047556714109017;0,110248009602828;MXAN_RS36250;41364645;MXAN_RS36250;MXAN_7512;50S ribosomal protein L34
WP_002638649.1;4816,90327282994;-0,587086181747791;0,273041370317956;-2,15017299782861;0,0315415331841776;0,0799584227730911;MXAN_RS21170;41361673;MXAN_RS21170;No old locus tag;TIGR04563 family protein
WP_002639025.1;2274,65494323497;-0,366731476681233;0,242854943692201;-1,51008446073074;0,131021874053622;0,236489351261798;MXAN_RS12210;41359905;MXAN_RS12210;MXAN_2528;TIGR02266 family protein
WP_002639318.1;236,259236820345;-0,247456312729121;0,283344280660093;-0,873341477557387;0,38247697904678;0,525241032211043;MXAN_RS07885;41359066;MXAN_RS07885;No old locus tag;hypothetical protein
WP_002639616.1;106716,960473048;0,869084535685138;0,301767346111621;2,87998203544419;0,00397697831072715;0,0148610005740848;MXAN_RS18405;41361125;MXAN_RS18405;MXAN_3793;30S ribosomal protein S1
WP_002639669.1;17532,7689680701;-0,704402822023511;0,289192481652938;-2,43575772785431;0,0148606339782615;0,0441666219654865;MXAN_RS17445;41360942;MXAN_RS17445;MXAN_3596;integration host factor subunit alpha
WP_002639727.1;3989,71889025889;0,451325442256289;0,223209016842726;2,02198570936;0,0431778282296468;0,102257049178331;MXAN_RS14425;41360341;MXAN_RS14425;MXAN_2978;5-formyltetrahydrofolate cyclo-ligase
WP_002640434.1;2511,65323880748;-0,157175160468185;0,231278029511052;-0,679593996889682;0,496761571800775;0,6337491267641;MXAN_RS23760;41362184;MXAN_RS23760;MXAN_4894;molecular chaperone GroES
WP_002640507.1;1142,06261394382;1,17257303351764;0,29134400448217;4,02470281000548;5,70473122478448e-05;0,000419094654165092;MXAN_RS15285;41360513;MXAN_RS15285;MXAN_3154;1%2C4-dihydroxy-2-naphthoyl-CoA synthase
WP_002640579.1;782,476095426433;-1,1760772921053;0,374032982880145;-3,14431439454675;0,00166476479180495;0,00720182666191965;MXAN_RS16985;41360850;MXAN_RS16985;No old locus tag;ribbon-helix-helix domain-containing protein
WP_002640911.1;115,753770558408;-0,561370656148872;0,317951703365335;-1,76558467907889;0,0774655522535142;0,159380762716828;MXAN_RS35515;41364500;MXAN_RS35515;MXAN_7339;hypothetical protein
WP_002640925.1;1329,72963899849;0,135173862119252;0,262181585001359;0,515573441660868;0,606152363428196;0,726479072187781;MXAN_RS11885;41359840;MXAN_RS11885;MXAN_2457;hypothetical protein
WP_011550153.1;2120,53664766939;0,329310214896287;0,216973225167694;1,5177458630749;0,129078477410736;0,233652661518831;MXAN_RS00015;41357509;MXAN_RS00015;MXAN_0001;chromosomal replication initiator protein DnaA
WP_011550154.1;139,64516461304;-0,230949575794709;0,344668316003512;-0,670063261029062;0,502817463766508;0,63955420920292;MXAN_RS00020;41357510;MXAN_RS00020;MXAN_0002;hypothetical protein
WP_011550155.1;267,678648003871;0,221634580445879;0,355265836299951;0,623855597133051;0,532722423315512;0,66522942781433;MXAN_RS00025;41357511;MXAN_RS00025;MXAN_0003;CBS domain-containing protein
WP_011550156.1;83,2321369175734;-0,232905592365505;0,284204839778397;-0,819499036494625;0,412501751452196;0,55587224323373;MXAN_RS00030;41357512;MXAN_RS00030;MXAN_0004;DUF2267 domain-containing protein
WP_011550157.1;200,881806866707;-0,648338191626272;0,271651936427231;-2,38665035910741;0,017002653038502;0,0494902486127007;MXAN_RS00035;41357513;MXAN_RS00035;MXAN_0005;hypothetical protein
WP_011550158.1;13,4410921146983;-0,00861329301564422;0,55662432633905;-0,0154741584369737;0,987653900605072;0,992737735025108;MXAN_RS00050;41357516;MXAN_RS00050;MXAN_0008;hypothetical protein
WP_011550159.1;92,9029425956023;-0,406876697097972;0,317315781962981;-1,28224538527819;0,199756579844194;0,323838064851887;MXAN_RS00055;41357517;MXAN_RS00055;MXAN_0009;MFS transporter
WP_011550160.1;880,61247387667;-1,03654105687918;0,292908015180801;-3,53879376171853;0,000401959761071426;0,00220710709157011;MXAN_RS00060;41357518;MXAN_RS00060;MXAN_0010;capsular polysaccharide biosynthesis protein CapA
WP_011550161.1;15,1496334785181;-0,667965310950293;0,517440596333799;-1,29090240634964;0,196737520899498;0,320236986573635;MXAN_RS00065;41357519;MXAN_RS00065;MXAN_0012;DoxX family protein
WP_011550162.1;310,833103525618;0,0614440429483833;0,237146768149264;0,259097112846629;0,795560312373742;0,865974178147306;MXAN_RS00070;41357520;MXAN_RS00070;MXAN_0013;hypothetical protein
WP_011550163.1;55,4822216294113;-0,143660683002463;0,378122022919807;-0,379932070322524;0,703995840529093;0,799669209399402;MXAN_RS00075;41357521;MXAN_RS00075;MXAN_0014;SAM-dependent methyltransferase
WP_011550164.1;117,325541701155;0,389862168985539;0,333078281930209;1,17048210626722;0,241807010937056;0,375197974040488;MXAN_RS00080;41357522;MXAN_RS00080;MXAN_0015;type II toxin-antitoxin system HipA family toxin
WP_011550165.1;463,658992620582;-0,125747052118997;0,340538074936024;-0,369259890080194;0,711934019274144;0,806591418038111;MXAN_RS00085;41357523;MXAN_RS00085;MXAN_0016;esterase
WP_011550166.1;1685,82069182064;1,2327427547646;0,268511999664155;4,59101550882817;4,41094555287975e-06;4,55797707130908e-05;MXAN_RS00090;41357524;MXAN_RS00090;MXAN_0017;glutathione synthase
WP_011550168.1;208,845982810501;-1,08970547988481;0,435967642127473;-2,49950999704283;0,0124365190148033;0,0381427045028107;MXAN_RS00110;41357528;MXAN_RS00110;MXAN_0019;tenascin-X
WP_011550169.1;76,1371989608292;0,0765566664493506;0,306973228801701;0,249391996651293;0,803057575361413;0,871649712431065;MXAN_RS00115;41357529;MXAN_RS00115;MXAN_0020;DUF429 domain-containing protein
WP_011550171.1;362,424675038977;-0,680914045491393;0,335600656728872;-2,02894133798283;0,0424642656484186;0,101051796360591;MXAN_RS00125;41357531;MXAN_RS00125;MXAN_0022;DUF2807 domain-containing protein
WP_011550173.1;2123,72987787654;-0,184917097339229;0,215279661581519;-0,858962226068007;0,390361356618125;0,533694396292678;MXAN_RS00135;41357533;MXAN_RS00135;MXAN_0024;ribonuclease R
WP_011550174.1;753,015243334992;-0,313698384529941;0,260841424639701;-1,20264020549363;0,229115582071278;0,360709637635788;NA;NA;NA;NA;NA
WP_011550175.1;122,150607564915;-0,415406638405335;0,266825846564447;-1,55684557457218;0,119507153824245;0,22019001982596;MXAN_RS00145;41357535;MXAN_RS00145;MXAN_0026;hypothetical protein
WP_011550176.1;538,992944837954;-0,00825435755569557;0,255249829340526;-0,0323383470109339;0,974202228693345;0,984311605810742;MXAN_RS00150;41357536;MXAN_RS00150;MXAN_0027;hypothetical protein
WP_011550178.1;8352,4433461079;-0,707099788712913;0,231735942157872;-3,05131686577647;0,00227839989760205;0,00935307511408726;MXAN_RS00160;41357538;MXAN_RS00160;MXAN_0029;hypothetical protein
WP_011550179.1;3796,82927860311;0,481457490313715;0,241531186682476;1,99335537959599;0,046222546216633;0,107915049643899;MXAN_RS00165;41357539;MXAN_RS00165;MXAN_0030;NYN domain-containing protein
WP_011550180.1;968,479362091333;0,283810779912047;0,34075942619573;0,83287726793221;0,404913951293345;0,549072213670242;MXAN_RS00170;41357540;MXAN_RS00170;MXAN_0031;hypothetical protein
WP_011550181.1;142,575299377941;0,263831710922337;0,274157217291986;0,962337280515025;0,33588020790084;0,476750105496168;MXAN_RS00175;41357541;MXAN_RS00175;MXAN_0032;hypothetical protein
WP_011550182.1;206,600557222143;0,869336285900628;0,241314268321482;3,60250677238233;0,000315163186729033;0,00179318774473894;MXAN_RS00180;41357542;MXAN_RS00180;MXAN_0033;hypothetical protein
WP_011550183.1;319,944061713505;0,0412830270794023;0,288257730226154;0,143215680797228;0,886119845996075;0,929086505916326;MXAN_RS00185;41357543;MXAN_RS00185;MXAN_0034;haloacid dehalogenase
WP_011550188.1;206,143452577097;0,319637572104573;0,288776705273332;1,10686757715457;0,268351185771981;0,405316382795497;MXAN_RS00210;41357548;MXAN_RS00210;MXAN_0039;hypothetical protein
WP_011550189.1;24,770491539256;0,033440953828311;0,409440923608475;0,0816746736832994;0,934905418530056;0,961613027570046;MXAN_RS00215;41357549;MXAN_RS00215;MXAN_0040;glucose dehydrogenase
WP_011550190.1;150,906626498661;-0,31426844571547;0,282551249945297;-1,11225289492194;0,26602943095466;0,402949486456959;MXAN_RS00220;41357550;MXAN_RS00220;MXAN_0041;glycoside hydrolase family 15 protein
WP_011550191.1;481,474951545068;-0,2371529127243;0,273553418809439;-0,866934559825419;0,385977866339;0,529207653709145;MXAN_RS00225;41357551;MXAN_RS00225;MXAN_0042;hypothetical protein
WP_011550192.1;287,458353409515;-1,03226692870135;0,261083413808665;-3,95378210221294;7,69254698025582e-05;0,000546414408282135;MXAN_RS00230;41357552;MXAN_RS00230;MXAN_0043;hypothetical protein
WP_011550193.1;565,289753173574;-0,791724005694663;0,23065101776695;-3,43256237652773;0,000597906327685491;0,00305267831853013;MXAN_RS00235;41357553;MXAN_RS00235;MXAN_0044;DUF4150 domain-containing protein
WP_011550194.1;1367,44104157394;-0,323954316834611;0,212550468099123;-1,52412892679933;0,12747650794751;0,231400952156199;MXAN_RS00240;41357554;MXAN_RS00240;MXAN_0045;hypothetical protein
WP_011550196.1;1163,80045948855;0,332814790704619;0,297748619760339;1,11777106128151;0,263664784017484;0,400667620113104;NA;NA;NA;NA;NA
WP_011550197.1;325,766900340368;-0,102953251784961;0,238230629129034;-0,432157914208411;0,66562664496763;0,770454895558293;MXAN_RS00255;41357557;MXAN_RS00255;MXAN_0048;hypothetical protein
WP_011550198.1;1494,49874448627;0,53360471993409;0,255137690723731;2,0914382285912;0,0364887983079917;0,0896081927897502;MXAN_RS00260;41357558;MXAN_RS00260;MXAN_0049;hypothetical protein
WP_011550199.1;6494,78263365474;-0,194076057739573;0,307869080698059;-0,630385023723484;0,528442706873352;0,661558209455901;MXAN_RS00265;41357559;MXAN_RS00265;MXAN_0050;hypothetical protein
WP_011550200.1;154,526081913727;-0,448738827972002;0,253535524187721;-1,76992486323041;0,0767396583199408;0,158216897693335;MXAN_RS00270;41357560;MXAN_RS00270;MXAN_0051;hypothetical protein
WP_011550201.1;262,659800661974;-0,560415490781253;0,243630300108797;-2,30027008352816;0,021432923462496;0,0596240643445614;MXAN_RS00275;41357561;MXAN_RS00275;MXAN_0052;DUF2169 domain-containing protein
WP_011550202.1;9,95712107283105;0,0423936792816318;0,634633740098056;0,0668002291764091;0,946740740962206;0,968168452998777;MXAN_RS00280;41357562;MXAN_RS00280;MXAN_0053;hypothetical protein
WP_011550203.1;119,110264795785;-0,691520555711477;0,331986059290567;-2,08298070463926;0,0372529823896905;0,0911287569921905;MXAN_RS00285;41357563;MXAN_RS00285;MXAN_0054;hypothetical protein
WP_011550204.1;628,304614679362;-0,523235741532163;0,229068332243204;-2,28419064481003;0,0223603291389283;0,0613644125992104;NA;NA;NA;NA;NA
WP_011550205.1;547,429561426324;-0,761448108477547;0,291469430507887;-2,61244586490844;0,00898969282415689;0,0293002105107952;MXAN_RS00295;41357565;ppk1;MXAN_0056;polyphosphate kinase 1
WP_011550206.1;2201,41041469738;-0,806991952724269;0,248642078268891;-3,24559687701595;0,00117204678372662;0,00536191165107652;MXAN_RS00300;41357566;MXAN_RS00300;MXAN_0057;hypothetical protein
WP_011550207.1;348,027147606206;-0,567019075177607;0,294720758563689;-1,92391970603277;0,0543646487531041;0,121546835973547;MXAN_RS00305;41357567;MXAN_RS00305;MXAN_0058;hypothetical protein
WP_011550208.1;147,661002631688;-0,725074159777344;0,37951804207241;-1,91051301755768;0,0560671919294525;0,124228364682149;MXAN_RS00310;41357568;MXAN_RS00310;MXAN_0059;hypothetical protein
WP_011550209.1;142,243325234494;-0,160144691610688;0,294407269641206;-0,543956308571646;0,586471539133388;0,712026299618741;MXAN_RS00315;41357569;MXAN_RS00315;MXAN_0060;PAS domain S-box protein
WP_011550210.1;56,1039807313743;-0,916909541018353;0,402798148665898;-2,27634993868576;0,0228250734005173;0,0624006650650025;MXAN_RS00320;41357570;MXAN_RS00320;MXAN_0061;MBL fold metallo-hydrolase
WP_011550212.1;307,966128312448;-0,0699968980156438;0,259502429873914;-0,269735038895988;0,787364102179881;0,860833154890007;MXAN_RS00330;41357572;MXAN_RS00330;MXAN_0063;TIGR02266 family protein
WP_011550213.1;402,207361056662;0,431500408685933;0,232233389684854;1,8580463785655;0,0631624284740215;0,135603064608979;MXAN_RS00335;41357573;MXAN_RS00335;MXAN_0064;RtcB family protein
WP_011550217.1;633,066453206494;0,0236187405158136;0,227734397789487;0,103711783310163;0,917398075356435;0,949294725973785;MXAN_RS00355;41357577;MXAN_RS00355;MXAN_0070;serine/threonine protein kinase
WP_011550218.1;112,460158914932;-0,089012562511267;0,365919194626072;-0,243257429013058;0,807805980699809;0,875017666025977;MXAN_RS00360;41357578;MXAN_RS00360;MXAN_0071;DUF4142 domain-containing protein
WP_011550219.1;188,264682945676;0,75861261256181;0,281554888285727;2,69436846641411;0,00705221553379753;0,0239555307713489;MXAN_RS00365;41357579;MXAN_RS00365;MXAN_0072;PaaI family thioesterase
WP_011550220.1;90,3283982052717;0,127942072759031;0,358467248600054;0,356914259974076;0,721155993923464;0,812608212875779;MXAN_RS00370;41357580;MXAN_RS00370;MXAN_0073;PaaI family thioesterase
WP_011550221.1;58,6568677894832;-1,21605418510962;0,364532100623358;-3,33593168620855;0,000850140513904008;0,00411645925257082;MXAN_RS00375;41357581;MXAN_RS00375;MXAN_0074;hypothetical protein
WP_011550223.1;149,203615549091;-0,240867014068971;0,316481346919365;-0,761078074311723;0,446610435597236;0,586552765294809;MXAN_RS00385;41357583;MXAN_RS00385;MXAN_0076;appr-1-p processing domain-containing protein
WP_011550224.1;97,4674458628022;0,951535049460764;0,347535506908501;2,73795059942259;0,00618233618633033;0,0213906356637145;MXAN_RS00390;41357584;MXAN_RS00390;MXAN_0077;hypothetical protein
WP_011550225.1;73,1169924162238;0,163691941175148;0,30780532500482;0,531803474071102;0,594862116381232;0,718427989263357;MXAN_RS00395;41357585;MXAN_RS00395;MXAN_0078;KR domain-containing protein
WP_011550226.1;63,4650251322099;-0,717179225520631;0,3151577964685;-2,2756194946055;0,0228687935115694;0,0624869444843791;MXAN_RS00400;41357586;MXAN_RS00400;MXAN_0079;TetR/AcrR family transcriptional regulator
WP_011550227.1;469,704418165312;-0,189698204260481;0,254191652780158;-0,74628022669393;0,455498153512071;0,596390536431038;MXAN_RS00405;41357587;MXAN_RS00405;MXAN_0080;DUF1446 domain-containing protein
WP_011550228.1;519,10082205187;-0,139795365772334;0,306015847819434;-0,456823941532665;0,647797595885928;0,758635402398682;MXAN_RS00410;41357588;MXAN_RS00410;MXAN_0081;acetyl-CoA carboxylase carboxyltransferase subunit
WP_011550229.1;1378,3679666218;-0,305076940961648;0,295603290695526;-1,03204852775431;0,302049384733085;0,441078875509045;MXAN_RS00415;41357589;MXAN_RS00415;MXAN_0082;acetyl-CoA carboxylase biotin carboxylase subunit
WP_011550230.1;815,628314905536;-1,27492384062671;0,36715222588156;-3,4724665976504;0,000515699181204306;0,00271104824309153;MXAN_RS00420;41357590;MXAN_RS00420;MXAN_0083;hypothetical protein
WP_011550231.1;980,096018242804;-0,980197051731323;0,380145455855087;-2,57847893913791;0,00992363488277694;0,0318129386419891;MXAN_RS00425;41357591;MXAN_RS00425;MXAN_0084;hypothetical protein
WP_011550232.1;302,610564850441;-0,301885996002321;0,379883074552315;-0,794681353882608;0,42679888143967;0,569037737202013;MXAN_RS00430;41357592;MXAN_RS00430;MXAN_0085;hypothetical protein
WP_011550233.1;120,77247700207;-0,516174523115827;0,367151324071695;-1,40589040342132;0,159756671402223;0,272825560623411;MXAN_RS00435;41357593;MXAN_RS00435;MXAN_0086;hypothetical protein
WP_011550234.1;339,782468159036;0,973548176420617;0,294331818961536;3,30765521667178;0,000940805596777686;0,00448228055859693;MXAN_RS00440;41357594;MXAN_RS00440;MXAN_0087;MFS transporter
WP_011550235.1;325,03461180794;-0,394929815656592;0,226770072461789;-1,74154292658321;0,0815884556333396;0,165420218623046;MXAN_RS00445;41357595;MXAN_RS00445;MXAN_0088;isopenicillin N synthase family oxygenase
WP_011550236.1;431,284307930672;0,903261929849922;0,298567227828648;3,02532175556896;0,00248368751454865;0,0100322313954327;MXAN_RS00450;41357596;MXAN_RS00450;MXAN_0089;glutathione S-transferase family protein
WP_011550237.1;119,272538779898;0,596503790615011;0,272116043970825;2,19209342422663;0,0283727614745476;0,0738482304493778;MXAN_RS00455;41357597;MXAN_RS00455;MXAN_0090;TetR/AcrR family transcriptional regulator
WP_011550239.1;139,43877077754;0,974092155823734;0,267252372883482;3,64484006377157;0,00026755813898093;0,00155431043258418;MXAN_RS00465;41357599;MXAN_RS00465;MXAN_0092;multidrug efflux RND transporter permease subunit
WP_011550240.1;327,02768127358;0,751417416272829;0,301530000700763;2,49201543636294;0,0127020516915261;0,0388536651962477;MXAN_RS00470;41357600;MXAN_RS00470;MXAN_0093;DUF59 domain-containing protein
WP_011550241.1;2720,12780617416;1,33523669973361;0,266502536903701;5,01022134815957;5,43674666714114e-07;7,46803605990187e-06;MXAN_RS00475;41357601;MXAN_RS00475;MXAN_0094;amidohydrolase
WP_011550242.1;921,668447633996;0,298862922119831;0,252917339525543;1,18166244623828;0,237339664833231;0,370033627197142;MXAN_RS00480;41357602;MXAN_RS00480;MXAN_0095;hybrid sensor histidine kinase/response regulator
WP_011550243.1;83,507839465777;0,402611583284133;0,3122030737031;1,28958238145666;0,197195696194845;0,320605326386398;MXAN_RS00485;41357603;MXAN_RS00485;MXAN_0096;class I SAM-dependent methyltransferase
WP_011550244.1;290,782322502379;-0,081659563187533;0,240865850035222;-0,339025076305304;0,734590839509534;0,822917918251403;MXAN_RS00490;41357604;MXAN_RS00490;MXAN_0097;type II toxin-antitoxin system HipA family toxin
WP_011550245.1;339,284524883614;-0,513812967205662;0,23674982917986;-2,17027809052954;0,0299857853552232;0,0771174606252448;MXAN_RS00495;41357605;MXAN_RS00495;MXAN_0098;DUF262 domain-containing protein
WP_011550247.1;2948,24814893088;0,550809396079131;0,216255628766154;2,54702917663587;0,0108644349142939;0,0341545423203792;MXAN_RS00500;41357606;MXAN_RS00500;MXAN_0100;peptidase M28 family protein
WP_011550248.1;438,144118402129;0,202870860847088;0,212510325076894;0,954640019366975;0,33975977188128;0,480613730921892;MXAN_RS00505;41357607;MXAN_RS00505;MXAN_0101;hypothetical protein
WP_011550249.1;209,489436319748;0,00304645735823186;0,256884896647508;0,0118592311108587;0,990537924387374;0,993700286067322;MXAN_RS36440;41364665;MXAN_RS36440;MXAN_0102;hypothetical protein
WP_011550251.1;50,8935331326195;-1,10960763186081;0,365278714073631;-3,03770131986706;0,00238390108530768;0,00970994719666587;MXAN_RS00520;41357609;MXAN_RS00520;MXAN_0104;aminoglycoside phosphotransferase
WP_011550252.1;278,98409004187;-0,425540944115685;0,284392143293383;-1,49631751140428;0,134570933896552;0,241508012987245;MXAN_RS00525;41357610;MXAN_RS00525;MXAN_0105;MFS transporter
WP_011550254.1;1059,2739418925;-0,250282437429072;0,263855071557499;-0,948560268149066;0,342844306713017;0,483491511175194;MXAN_RS00535;41357612;MXAN_RS00535;MXAN_0107;ABC transporter permease
WP_011550256.1;29,7772176750255;-1,13843614319408;0,465156180526985;-2,44742774761011;0,0143879969696268;0,0430394734102251;MXAN_RS00545;41357614;MXAN_RS00545;MXAN_0109;hypothetical protein
WP_011550257.1;308,228085641689;-0,278470228137837;0,323710138409762;-0,860245618212122;0,389653663081504;0,533084459307824;MXAN_RS00550;41357615;MXAN_RS00550;MXAN_0110;cardiolipin synthase B
WP_011550258.1;1469,40969485248;-0,24081219316472;0,224700064666427;-1,07170504611208;0,28385253361296;0,422084870911248;MXAN_RS00555;41357616;MXAN_RS00555;MXAN_0111;hypothetical protein
WP_011550259.1;507,920518681985;-0,546102180751359;0,272214628027384;-2,00614560910526;0,0448407149434073;0,105150563909014;MXAN_RS00560;41357617;MXAN_RS00560;MXAN_0112;N-acetyltransferase
WP_011550260.1;798,784309746064;-1,17395021640625;0,283728600670448;-4,13758152555725;3,50985757642563e-05;0,000272319252815156;MXAN_RS00565;41357618;MXAN_RS00565;MXAN_0113;hypothetical protein
WP_011550261.1;64,1016828862074;-0,165404730888195;0,335976941841838;-0,492309769775985;0,622500374623446;0,738771689231225;MXAN_RS00570;41357619;MXAN_RS00570;MXAN_0114;lytic transglycosylase domain-containing protein
WP_011550262.1;1057,61001592682;-0,147407837493591;0,226728631960202;-0,650150958964308;0,515594715250171;0,650777116400298;MXAN_RS00575;41357620;MXAN_RS00575;MXAN_0115;hypothetical protein
WP_011550263.1;1290,38824112364;-0,476651503776712;0,212490095055682;-2,24317045767149;0,0248858245678234;0,0668619142002967;MXAN_RS00580;41357621;MXAN_RS00580;MXAN_0116;ATPase AAA
WP_011550264.1;1050,81044440881;-0,256192548579224;0,230179217421573;-1,11301337909238;0,265702683454744;0,402678265878947;MXAN_RS00585;41357622;MXAN_RS00585;MXAN_0117;serine/threonine protein kinase
WP_011550265.1;116,467685237789;-0,270063163882531;0,272864948927729;-0,989731971599107;0,32230514351277;0,463036817429965;MXAN_RS00590;41357623;MXAN_RS00590;MXAN_0118;hypothetical protein
WP_011550266.1;243,46468802427;-0,480332688313369;0,290316460759081;-1,65451413625483;0,0980230934856825;0,189993336852128;MXAN_RS00595;41357624;MXAN_RS00595;MXAN_0119;hypothetical protein
